"IntrogressionEffectEstimate","Cat","Chrom"
0.0051105018074616,"CollinearFR","chrXL"
0.0065914510758358,"CollinearFR","chrXL"
0.0077234400450821,"CollinearFR","chrXL"
0.0052344745936583,"CollinearFR","chrXL"
0.0063025590070203,"CollinearFR","chrXL"
0.0062726374081545,"CollinearFR","chrXL"
0.0064064393992594,"CollinearFR","chrXL"
0.0070695379002068,"CollinearFR","chrXL"
0.0053791948504353,"CollinearFR","chrXL"
0.0056431078753124,"CollinearFR","chrXL"
0.0071349331589536,"CollinearFR","chrXL"
0.005850647996841,"CollinearFR","chrXL"
0.0059277094873975,"CollinearFR","chrXL"
0.0045562848673992,"CollinearFR","chrXL"
0.0073820534591111,"CollinearFR","chrXL"
0.00515515163801181,"CollinearFR","chrXL"
0.0040730454555753,"CollinearFR","chrXL"
0.0053409403330337,"CollinearFR","chrXL"
0.00616170451479049,"CollinearFR","chrXL"
0.00675991642504609,"CollinearFR","chrXL"
0.0079641941829287,"CollinearFR","chrXL"
0.0050594938710995,"CollinearFR","chrXL"
0.003459080411984,"CollinearFR","chrXL"
0.003218746050356,"CollinearFR","chrXL"
0.00320367906095,"CollinearFR","chrXL"
0.0041413506900044,"CollinearFR","chrXL"
0.0046119667312256,"CollinearFR","chrXL"
0.0051566297147256,"CollinearFR","chrXL"
0.0056371351062213,"CollinearFR","chrXL"
0.0064840973385821,"CollinearFR","chrXL"
0.0026523807670379,"Inverted","chrXR"
0.0047886211405651,"Inverted","chrXR"
0.0047161305532282,"Inverted","chrXR"
0.005675447415415,"Inverted","chrXR"
0.0016995875344476,"Inverted","chrXR"
0.0012366758775189,"Inverted","chrXR"
0.0021994204471674,"Inverted","chrXR"
0.0022569991892729,"Inverted","chrXR"
0.002436771897176,"Inverted","chrXR"
0.00146239753555149,"Inverted","chrXR"
0.0027203755545478,"Inverted","chrXR"
0.0025960879521592,"Inverted","chrXR"
0.0041495540915506,"Inverted","chrXR"
0.0038232606109746,"Inverted","chrXR"
0.0040105160892517,"Inverted","chrXR"
0.0027131233195367,"Inverted","chrXR"
0.0032855948688089,"Inverted","chrXR"
0.0017649558478852,"Inverted","chrXR"
0.0032580474690774,"Inverted","chrXR"
0.001735129424564,"Inverted","chrXR"
0.0015179018621508,"Inverted","chrXR"
0.0023002958034941,"Inverted","chrXR"
0.0031422903633644,"Inverted","chrXR"
0.0039192151576551,"Inverted","chrXR"
0.0012001323327603,"Inverted","chrXR"
0.003769762971467,"Inverted","chrXR"
0.004392000617148,"Inverted","chrXR"
0.00261311908214684,"Inverted","chrXR"
0.0022656530532796,"Inverted","chrXR"
0.0023431878090582,"Inverted","chrXR"
0.0038765371058646,"Inverted","chrXR"
0.0015302718152241,"Inverted","chrXR"
0.00180171521490491,"Inverted","chrXR"
0.0015658394892445,"Inverted","chrXR"
0.00105907608980677,"Inverted","chrXR"
0.00123847731830748,"Inverted","chrXR"
0.00118823676842294,"Inverted","chrXR"
0.0026016283824337,"Inverted","chrXR"
0.00345428827580702,"Inverted","chrXR"
0.0058583570596518,"Inverted","chrXR"
0.004123515457972,"Inverted","chrXR"
0.00246612043135925,"Inverted","chrXR"
0.0018268970248717,"Inverted","chrXR"
0.0030750233867694,"Inverted","chrXR"
0.00319251095246031,"Inverted","chrXR"
0.003546996421397,"Inverted","chrXR"
0.00225765232236036,"Inverted","chrXR"
0.002656682455538,"Inverted","chrXR"
0.00415278339019904,"Inverted","chrXR"
0.00449174067619611,"Inverted","chrXR"
0.0053925267174333,"Inverted","chrXR"
0.0069756165612416,"Inverted","chrXR"
0.0052125327593062,"Inverted","chrXR"
0.00488306450402511,"Inverted","chrXR"
0.0044666938385949,"Inverted","chrXR"
0.00139198098639756,"Inverted","chrXR"
0.0020904044236464,"Inverted","chrXR"
0.00296451851239522,"Inverted","chrXR"
0.0021112689502817,"Inverted","chrXR"
0.00171294239283341,"Inverted","chrXR"
0.000566124749533504,"Inverted","chrXR"
0.0029914806441888,"Inverted","chrXR"
0.0013647391842018,"Inverted","chrXR"
0.0014506755177834,"Inverted","chrXR"
0.0025102451217869,"Inverted","chrXR"
0.0023698944812656,"Inverted","chrXR"
0.00269161552578824,"Inverted","chrXR"
0.0016613722089239,"Inverted","chrXR"
0.0026636461697667,"Inverted","chrXR"
0.00185944544778469,"Inverted","chrXR"
0.00152099748180343,"Inverted","chrXR"
0.00190294702266202,"Inverted","chrXR"
0.00213749059396712,"Inverted","chrXR"
0.0025109147533927,"Inverted","chrXR"
0.00291690162460112,"Inverted","chrXR"
0.00284588479698692,"Inverted","chrXR"
0.0048737849607835,"Inverted","chrXR"
0.0032864204018026,"Inverted","chrXR"
0.0040573329541002,"Inverted","chrXR"
0.0045906152349039,"Inverted","chrXR"
0.004595556661792,"Inverted","chrXR"
0.0044843109745873,"Inverted","chrXR"
0.0053710479798712,"Inverted","chrXR"
0.0057794673341473,"Inverted","chrXR"
0.0029383167526987,"Inverted","chrXR"
0.00348747487704949,"Inverted","chrXR"
0.0024780839090824,"Inverted","chrXR"
0.00333647374577143,"Inverted","chrXR"
0.00426407301887633,"Inverted","chrXR"
0.00327931178353984,"Inverted","chrXR"
0.0063472546189185,"Inverted","chrXR"
0.00345882466138836,"Inverted","chrXR"
0.0048585083456421,"Inverted","chrXR"
0.006051441738605,"Inverted","chrXR"
0.0048931817784238,"Inverted","chrXR"
0.00464482467719585,"Inverted","chrXR"
0.0035607945466428,"Inverted","chrXR"
0.0053774041999446,"Inverted","chrXR"
0.0074250699163756,"Inverted","chrXR"
0.0060497368760407,"Inverted","chrXR"
0.0060209348405844,"Inverted","chrXR"
0.00458290448554729,"Inverted","chrXR"
0.00539665802553991,"Inverted","chrXR"
0.003917863032714,"Inverted","chrXR"
0.0033694567914486,"Inverted","chrXR"
0.0042922912045738,"Inverted","chrXR"
0.0054522858673447,"Inverted","chrXR"
0.0048432090319733,"Inverted","chrXR"
0.0031701743075778,"Inverted","chrXR"
0.00363424113026009,"Inverted","chrXR"
0.0040775079708979,"Inverted","chrXR"
0.0035026302758432,"Inverted","chrXR"
0.00282933450477382,"Inverted","chrXR"
0.0050915759775998,"Inverted","chrXR"
0.00806542485777111,"Inverted","chrXR"
0.0023228701838193,"Inverted","chrXR"
0.0046012663017724,"Inverted","chrXR"
0.0043003416565421,"Inverted","chrXR"
0.0043657966187882,"Inverted","chrXR"
0.0027831108660635,"Inverted","chrXR"
0.0070211044737106,"Inverted","chrXR"
0.0098791188856788,"Inverted","chrXR"
0.0046248633024,"Inverted","chrXR"
0.0038874167753933,"Inverted","chrXR"
0.0031061917425129,"Inverted","chrXR"
0.0040335818768673,"Inverted","chrXR"
0.0030721596977426,"Inverted","chrXR"
0.00176172987040033,"Inverted","chrXR"
0.00245621370886798,"Inverted","chrXR"
0.00269386858476661,"Inverted","chrXR"
0.00335404695157029,"Inverted","chrXR"
0.00130647267107159,"Inverted","chrXR"
0.00272013637012631,"Inverted","chrXR"
0.00155356093570176,"Inverted","chrXR"
0.00408187168760124,"Inverted","chrXR"
0.0058510588361846,"Inverted","chrXR"
0.0049358857706419,"Inverted","chrXR"
0.00230497460153439,"Inverted","chrXR"
0.00428211913073834,"Inverted","chrXR"
0.00210461708682578,"Inverted","chrXR"
0.003427598345311,"Inverted","chrXR"
0.0037157801163859,"Inverted","chrXR"
0.0019584709632392,"Inverted","chrXR"
0.0039208199636035,"Inverted","chrXR"
0.0038115979046657,"Inverted","chrXR"
0.00351757507792729,"Inverted","chrXR"
0.0037728026923393,"Inverted","chrXR"
0.00320070630946329,"Inverted","chrXR"
0.00275397836547965,"Inverted","chrXR"
0.00249661826680299,"Inverted","chrXR"
0.00290740213592399,"Inverted","chrXR"
0.00488381893704113,"Inverted","chrXR"
0.00415770834093845,"Inverted","chrXR"
0.00254148310826577,"Inverted","chrXR"
0.0023468247714796,"Inverted","chrXR"
0.0034334455252078,"Inverted","chrXR"
0.00138861567758559,"Inverted","chrXR"
0.00225020665194963,"Inverted","chrXR"
0.00265406087906389,"Inverted","chrXR"
0.0042926278601935,"Inverted","chrXR"
0.0041496273352554,"Inverted","chrXR"
0.0041825108154893,"Inverted","chrXR"
0.00242713801910793,"Inverted","chrXR"
0.005101080218503,"Inverted","chrXR"
0.00273117817220523,"Inverted","chrXR"
0.00381523794605351,"Inverted","chrXR"
0.001579609416221,"Inverted","chrXR"
0.00449608122876804,"Inverted","chrXR"
0.0040812931226032,"Inverted","chrXR"
0.0043003959587164,"Inverted","chrXR"
0.0030330762734236,"Inverted","chrXR"
0.0026122110177363,"Inverted","chrXR"
0.00256975593105772,"Inverted","chrXR"
0.0022572747978384,"Inverted","chrXR"
0.00266414247887201,"Inverted","chrXR"
0.0023945287547002,"Inverted","chrXR"
0.0013370804498268,"Inverted","chrXR"
0.00325726411265063,"Inverted","chrXR"
0.00240006513298467,"Inverted","chrXR"
0.00309820489578337,"Inverted","chrXR"
0.00230648130243122,"Inverted","chrXR"
0.0019782367157422,"Inverted","chrXR"
0.0032224451702968,"Inverted","chrXR"
0.00391031895594623,"Inverted","chrXR"
0.00273173820848188,"Inverted","chrXR"
0.00400733969687211,"Inverted","chrXR"
0.0030432704451392,"Inverted","chrXR"
0.0047411360252389,"Inverted","chrXR"
0.0047918989079336,"Inverted","chrXR"
0.003054629630465,"Inverted","chrXR"
0.0011992852770971,"Inverted","chrXR"
0.0026635821818419,"Inverted","chrXR"
0.0042662053336192,"Inverted","chrXR"
0.0057012253915494,"Inverted","chrXR"
0.0065691210295788,"Inverted","chrXR"
0.0046375078428373,"Inverted","chrXR"
0.00215462879977355,"Inverted","chrXR"
0.0024871865716836,"Inverted","chrXR"
0.00322577444315143,"Inverted","chrXR"
0.0051160515705564,"Inverted","chrXR"
0.0042458522319976,"Inverted","chrXR"
0.0056189410614939,"Inverted","chrXR"
0.0042494228844361,"Inverted","chrXR"
0.0042708011533278,"Inverted","chrXR"
0.0029879496471822,"Inverted","chrXR"
0.00309918731798647,"Inverted","chrXR"
0.00227633686246988,"Inverted","chrXR"
0.0020897721816992,"Inverted","chrXR"
0.0062999344258666,"Inverted","chrXR"
0.0042796669862534,"Inverted","chrXR"
0.0045631535139836,"Inverted","chrXR"
0.00327468789332149,"Inverted","chrXR"
0.00211798918334147,"Inverted","chrXR"
0.00206373403786988,"Inverted","chrXR"
0.0021732285173464,"Inverted","chrXR"
0.00183994274062187,"Inverted","chrXR"
0.00174422995978229,"Inverted","chrXR"
0.00191654154641091,"Inverted","chrXR"
0.0020349319801607,"Inverted","chrXR"
0.003310145277619,"Inverted","chrXR"
0.0024476495006351,"Inverted","chrXR"
0.0032971751970831,"Inverted","chrXR"
0.0036811280305115,"Inverted","chrXR"
0.006384034760459,"Inverted","chrXR"
0.0039391369299166,"Inverted","chrXR"
0.0036912997624054,"Inverted","chrXR"
0.0052219949144088,"Inverted","chrXR"
0.002938511168038,"Inverted","chrXR"
0.003419826076618,"Inverted","chrXR"
0.0046804317777701,"Inverted","chrXR"
0.0043512889480205,"Inverted","chrXR"
0.00305880426023036,"Inverted","chrXR"
0.00234363758299526,"Inverted","chrXR"
0.0018351813879154,"Inverted","chrXR"
0.00238452927495373,"Inverted","chrXR"
0.00320333021206616,"Inverted","chrXR"
0.0036633667068497,"Inverted","chrXR"
0.00378121642317846,"Inverted","chrXR"
0.0034991385045696,"Inverted","chrXR"
0.004086418652063,"Inverted","chrXR"
0.0045294957738311,"Inverted","chrXR"
0.0053082512609689,"Inverted","chrXR"
0.0045372835496223,"Inverted","chrXR"
0.0026919448293858,"Inverted","chrXR"
0.0058075980322392,"Inverted","chrXR"
0.0033339826393198,"Inverted","chrXR"
0.0037158109737491,"Inverted","chrXR"
0.0032530679935561,"Inverted","chrXR"
0.001294634222245,"Inverted","chrXR"
0.0042232467397168,"Inverted","chrXR"
0.0027798406068943,"Inverted","chrXR"
0.00283993816817421,"Inverted","chrXR"
0.00125155706339084,"Inverted","chrXR"
0.00353537908506,"Inverted","chrXR"
0.0042165616299232,"Inverted","chrXR"
0.0037896798477882,"Inverted","chrXR"
0.004120578655431,"CollinearFR","chrXR"
0.00343850820550987,"CollinearFR","chrXR"
0.0047135731707822,"CollinearFR","chrXR"
0.00184776146139023,"CollinearFR","chrXR"
0.00210106192371413,"CollinearFR","chrXR"
0.00349056824895683,"CollinearFR","chrXR"
0.0055679326418377,"CollinearFR","chrXR"
0.00462402448191079,"CollinearFR","chrXR"
0.0044385890425319,"CollinearFR","chrXR"
0.00362738463530337,"CollinearFR","chrXR"
0.0035137829683044,"CollinearFR","chrXR"
0.00250052505847014,"CollinearFR","chrXR"
0.00526871710646528,"CollinearFR","chrXR"
0.00454143727674226,"CollinearFR","chrXR"
0.0042980867720911,"CollinearFR","chrXR"
0.0054777493725732,"CollinearFR","chrXR"
0.0051990732728738,"CollinearFR","chrXR"
0.00402057824705473,"CollinearFR","chrXR"
0.00291445807872404,"CollinearFR","chrXR"
0.0061251551412391,"CollinearFR","chrXR"
0.00331836484921195,"CollinearFR","chrXR"
0.00462790213815806,"CollinearFR","chrXR"
0.0043672486087036,"CollinearFR","chrXR"
0.00488255165426275,"CollinearFR","chrXR"
0.00233545174494811,"CollinearFR","chrXR"
0.0022682015077444,"CollinearFR","chrXR"
0.0038034245064453,"CollinearFR","chrXR"
0.00447377374286729,"CollinearFR","chrXR"
0.00340620475328204,"CollinearFR","chrXR"
0.00356661692526696,"CollinearFR","chrXR"
0.00371634859014383,"CollinearFR","chrXR"
0.00360707984769569,"CollinearFR","chrXR"
0.00322600518424335,"CollinearFR","chrXR"
0.00388101126183051,"CollinearFR","chrXR"
0.00394148429075004,"CollinearFR","chrXR"
0.00242941039280297,"CollinearFR","chrXR"
0.00382079576307553,"CollinearFR","chrXR"
0.00495584509471234,"CollinearFR","chrXR"
0.00402932647944291,"CollinearFR","chrXR"
0.00436654951611311,"CollinearFR","chrXR"
0.00337640035028896,"CollinearFR","chrXR"
0.00366437268723037,"CollinearFR","chrXR"
0.00494134435407209,"CollinearFR","chrXR"
0.00296468980095754,"CollinearFR","chrXR"
0.0034911730512925,"CollinearFR","chrXR"
0.00359396141915938,"CollinearFR","chrXR"
0.00343535343819811,"CollinearFR","chrXR"
0.0049400208926033,"CollinearFR","chrXR"
0.00401831528673809,"CollinearFR","chrXR"
0.00270878400846036,"CollinearFR","chrXR"
0.00339052708160234,"CollinearFR","chrXR"
0.0041769289697415,"CollinearFR","chrXR"
0.00482613074720105,"CollinearFR","chrXR"
0.0054324019134881,"CollinearFR","chrXR"
0.0034247423110671,"CollinearFR","chrXR"
0.00329645143689706,"CollinearFR","chrXR"
0.0067556971455788,"CollinearFR","chrXR"
0.00257782716812279,"CollinearFR","chrXR"
0.00252388327626787,"CollinearFR","chrXR"
0.00219322582461516,"CollinearFR","chrXR"
0.00190201183034248,"CollinearFR","chrXR"
0.00320108855255917,"CollinearFR","chrXR"
0.0032145996489237,"CollinearFR","chrXR"
0.00331684674022986,"CollinearFR","chrXR"
0.003228222243283,"CollinearFR","chrXR"
0.00362691929647651,"CollinearFR","chrXR"
0.0023696452652211,"CollinearFR","chrXR"
0.00263817786219529,"CollinearFR","chrXR"
0.00260826920084027,"CollinearFR","chrXR"
0.00274163424372449,"CollinearFR","chrXR"
0.00149428102965126,"CollinearFR","chrXR"
0.00177836183746741,"CollinearFR","chrXR"
0.00245905863314799,"CollinearFR","chrXR"
0.00227939003281732,"CollinearFR","chrXR"
0.002066090670399,"CollinearFR","chrXR"
0.00334389438669119,"CollinearFR","chrXR"
0.0027027312190912,"CollinearFR","chrXR"
